NR IMOVEL;NR INCRA;CEP
91956838;9501303053915;45960000
94352941;9510998339082;13930000
94352950;9510809981682;99470000
94352968;9500929619906;85680000
94352976;9501063552595;45300000
94352984;9510999204440;84560000
94352992;9510996564887;77777000
94353000;9510999258965;76650000
94353018;9510996785549;15145000
94353026;7060190332355;84145000
94353034;9510999201858;84560000
94353042;2241461200499;65935000
94353050;9510807030109;85200000
94353069;9510998122938;78240000
94353077;9510999056661;85630000
94353085;9510998231630;85200000
94353093;9510999056408;38550000
94353107;9510999001336;65760000
94353115;9510999364480;38950000
94353131;9510999206140;84560000
94353140;9510994208404;37968000
94353158;9510809983111;99470000
94353166;9510991831801;38185000
94353174;9510997764162;88860000
94353182;7090340270732;84570000
94353190;9510991718088;38185000
94353204;9510998577773;38870000
94353212;9510727594575;88443000
94353220;9510999378197;48485000
94353247;9510999469664;36152000
33589356;2210820751169;99700010
94353255;9510486807378;89184000
94353263;9510992327422;63155000
94353271;9510999398112;84570000
94353280;9510643678935;68445000
94353298;9510999258299;46445000
94353301;9510802975776;37578000
94353310;9510999383948;46310000
94353328;9510998837511;76420000
94353344;9510808412340;86350000
25668005;8740780355053;95200010
94353352;9510995132967;38190000
94353360;9510999386882;46310000
94353379;9510998694737;84570000
94353387;9510999319344;46445000
94353395;9510998311900;19600000
94353409;9510999015710;65943000
94353417;9510998393613;88845000
94353425;9510997204701;18730001
94353433;9510991061780;88540000
94353441;9510809986722;99470000
94353468;9510999269304;46445000
94353476;9510999106510;48760000
94353484;9510990970042;88540000
94353492;9510998979901;15010010
94353506;9510999468692;36880000
94353514;9510991058991;88540000
46260943;9510996771327;48360000
94353522;9510998538107;11800000
94353530;9510999327525;44925000
94353549;9510994477499;89170000
22588485;8681590143380;98368000
94353557;9500686907916;78310000
94353573;9510562438093;88862000
94353581;9510999312099;63560000
94353590;9500176144160;47240000
94353603;9510567071473;77675000
94353611;9510997150423;85900005
94353620;9510809991645;99470000
94353638;9510998849366;36440000
94353646;9510999295577;48840000
94353662;9510997781172;47900000
94353670;9510999499067;36212000
94353689;9510809994407;99470000
94353700;9510995425808;75985000
31694551;9501732874587;98855000
94353719;9510996147348;47845000
94353735;9510990001244;99470000
94353743;9510996147852;47845000
94353760;9500258984736;12530000
94353778;9502031556919;15880000
94353786;9501579802008;83430000
94353808;9510990002305;99470000
94353816;9510992903008;85650000
94353832;9510998555532;16210000
94353840;9501651482536;85168000
94353859;9510990048712;99470000
94353867;9501306735952;76230000
94353875;9510997937016;75200000
94353883;9510994140850;79380000
94353891;9510999542680;64568000
94353905;9510999317481;48850000
94353913;9510999540806;64568000
94353921;9510999538224;64690000
94353948;9510999114025;46550000
94353956;9510999202820;48960000
94353972;9510999527702;64568000
94353980;9510999525670;64568000
94353999;9510990394386;78640000
94354006;9510997791216;46580000
94354014;9510999305718;44590000
94354022;9510999528695;78640000
94354030;9510999531050;78640000
91555787;9999709800213;12450000
94354057;9510998516553;86600001
94354065;9510999096027;46550000
94354073;9510998172102;36225000
94354081;9501303952693;98120000
94354090;9510998224420;85585000
94354103;9510808776899;75410000
94354111;9510999440097;38170000
94354120;9510990012602;99470000
94354138;9510568559100;39873000
94354146;5030450224892;29900010
94354162;9510999133593;85585000
94354170;9510998762325;78785000
24242802;9260860094740;76370000
44032668;9241721024156;77465000
94354189;9500680155122;47240000
94354197;9510990013927;99470000
94354200;9510997981503;38120000
94354219;9510999570896;47240000
94354227;9510997341792;46100000
94354235;9510999333096;58884000
94354243;9510990016608;99470000
94354251;9510800116814;77465000
94354260;9510999395520;17990000
94354286;9510999287124;76343000
94354294;9260600002133;76493000
94354308;8143180064162;89735000
94354316;9510990018058;99470000
94354324;9510808731879;15385000
94354332;9510990046183;94700002
94354340;9510990026743;99470000
94354359;9510999363327;76932000
94354367;9510990019704;99470000
94354375;9510997151900;85900005
94354383;9510996721303;76920000
94354391;9510990029920;99470000
94354405;9510998593540;45780000
94354413;9510999313737;38270000
94354421;9510995688302;75855000
94354430;9510990023051;99470000
94354448;9510994980506;38270000
94354456;9510990045020;99470000
94354464;9510999487999;98865000
94354472;9510990028878;99470000
94354480;9510999377204;56215000
94354499;9510990025267;99470000
94354502;9510999446370;39950000
94354510;9510990021199;99470000
94354529;9510999466991;45177000
94354537;9510997698356;88545000
94354545;9510998125449;88545000
94354553;9510998796149;88545000
94354561;9510999271040;39635000
70135240;9500507429101;88600000
94354570;9510999112596;46550000
94354588;9510999296620;75955000
94354596;9510998617740;72800010
94354600;9510998686203;35567000
94354618;9510997696574;15840000
94354626;9510999167900;79556000
94354634;9510999088350;46550000
94354642;9510999168702;79680000
94354650;9510809248306;35340000
94354677;9510994919424;35550000
94354685;9510999573054;44001001
94354693;9502034168944;48930000
94354707;9510997998902;75550000
94354715;9510999240594;29785000
94354723;9510997713258;75780000
94354731;9510996663516;95700010
94354740;9510999119680;46575000
94354758;9510997729928;75780000
94354766;0011200302283;76926000
94354782;9510992152100;95700010
94354790;9510997602421;35148000
94354804;9510644424619;58120000
94354812;9510992147521;95700010
94354820;9510995361729;37340000
94354839;9510998106576;68790000
94354847;9510992179806;95700010
94354855;9510997915470;88150000
94354863;9510999558926;58230000
94354871;9500501875428;46800000
94354880;9510999348280;46800000
94354901;9510996194699;39398000
94354928;9510996180043;39398000
94354936;9501494387664;39518000
94354944;9510997476531;39295000
94354952;9510998964386;39570000
94354960;9510998775222;39570000
94354979;9510998891567;38690000
94354987;9510999351663;58225000
94355002;9510998778400;39390000
94355010;9510996482643;56000000
94355029;9510999555587;58230000
94355037;5120280025937;28460000
94355045;9510219821302;58398000
94355053;9510997622961;88475000
94355061;9510999114297;76330000
94355070;9510996585370;49550000
94355088;9510997998155;56163000
94355096;9510999307680;38140000
94355100;9510999130144;47300000
51824507;3230550021788;45585000
12392324;1230720303506;65630020
33099596;4010560126026;39300000
18052363;4400270015541;36546000
07474741;6071260060330;15380000
18152791;4371150021866;36810000
25815423;4422910053988;37520000
07846908;6040116954919;14780001
47288175;6170670007957;17480000
72246847;6172450001241;16440000
02538121;6210480008509;17455000
02730952;6250272829797;39000050
03384640;6320310009497;18195000
39678563;6360880018645;18480000
27462200;7182200113710;87535000
33189277;7213600030263;85933000
40973573;8153570052748;89843000
52215148;8153650055179;89891000
22732594;9341600021600;75220000
10231994;8550650108808;99200000
17334225;8551970002729;95345000
17449367;8660400399343;98870000
69687315;9500417567254;18190000
70822026;9500508867188;37280000
71442170;9500683166877;38150000
36314102;9500339396685;65600010
77961994;9501225139034;36880000
78316570;9501308419942;37305000
72146532;9501656274885;68555006
94355118;9502036498640;62270000
94355126;9510998519650;62430000
94355134;9510728704552;39470000
94355142;9510995410606;48930000
94355150;9999973823108;48930000
94355169;9510999487212;39480000
94355177;9510991649175;95893000
94355185;9510998813094;75680001
94355193;9510999035745;56950002
94355207;9510998793808;37730000
94355223;9510998984735;99820000
94355231;9510999169431;65945000
94355240;9510999026592;46470000
94355258;9510999383514;44001001
94355266;9510997605013;99150000
94355274;9510991530011;15620000
94355282;9510993179770;79560000
94355290;9510999477764;47690000
94355304;9501908778407;97685000
94355312;9510997264437;46800000
94355320;9510998359199;18700005
94355339;9510994345665;65210000
94355347;9510992653141;89998000
94355355;9510997651716;58187000
94355363;9510997726317;39590000
94355371;9510800725080;38700001
94355380;9501069827502;97685000
94355398;8670630092455;98640000
94355401;9510998044287;39569000
15660443;8670710056573;97950000
94355428;9510805387441;38750000
94355436;9510999599282;39480000
94355460;8152920060173;89990000
94355479;9999976921666;62540000
94355487;9510809243347;65795000
94355495;9510999343059;47640000
04019865;7210340533178;85801000
94355509;9510809252761;99900000
94355533;9510990542245;99750000
94355541;9510998408319;29650000
94355550;0271970135875;69415000
94355576;9510999553452;46580000
94355592;4060820112315;39580000
94355606;9510998390002;58824000
94355614;9510642391004;72980000
94355622;8150980033288;89890000
94355630;9510642384229;72980000
94355649;9510999655700;65840000
94355665;9510642389450;72980000
94355673;9510642385705;72980000
53878515;9510561485802;68600000
94355681;9510999568050;65725000
94355690;9999201755360;65480000
94355703;9510997534590;75920000
94355711;9510216044020;65975000
94355720;8650280267515;82000002
94355738;9502036020197;96600000
94355746;9510992217597;13590000
94355762;9510999163310;38200001
94355789;9510998676089;39650000
94355797;9510999462490;95190000
94355800;9510998659150;39650000
94355835;1220250017913;64100000
94355843;9510803887773;89830000
94355851;9510998631654;97450000
94355860;9510997417446;99610000
94355878;9510997752075;65690000
94355894;9510999585656;64330000
94355916;9510999381902;14940001
94355924;9510997603401;35148000
94355932;9510999458700;35530000
94355940;9510803651656;76245000
94355967;9510994272331;95720000
94355983;9510999147705;35497000
94355991;9510999033882;87355000
94356009;9510998744939;64660000
94356017;9510997405359;87355000
94356025;9510999287809;64660000
94356033;9330310009736;75800001
94356041;9510998529108;64700000
94356050;1301170031664;64700000
94356068;9510997598645;35148000
94356076;9510999456848;35534000
94356084;1301170150400;64700000
94356106;9510999109293;49300000
94356114;9510649664952;87501000
94356122;2680380029845;49300000
94356130;9510999456767;95010000
94356149;9510999483810;85570000
94356157;9510995234700;78195000
94356165;9510997605447;35148000
94356173;9510999564659;98400000
94356181;9510999616390;64865000
94356190;9501300882180;75650000
94356211;9510999119922;75400001
94356220;9510999311602;65714000
94356238;9510999123016;65525000
94356254;9510999462570;64750000
94356262;9510807350197;65525000
94356270;9510999464352;64753000
94356289;9510999561048;98400000
94356300;9510999045970;46830000
94356319;8700130038833;98750000
94356335;9510999062807;46830000
94356351;9510999570543;97685000
94356360;9510999575502;64595000
94356378;9510999466568;64748000
94356394;9510999054880;46835000
94356408;9510991136623;64750000
94356416;9501572622934;85790000
94356432;9510998513961;13250005
94356440;9510992742918;96570000
94356459;9510999406581;96780010
94356467;9510999518703;76900001
94356475;9510999267956;64750000
94356491;9510999463542;64750000
94356505;9510999465910;64748000
94356513;9510999609504;47640000
94356521;9510999465405;64748000
94356530;9510999248226;95190000
94356548;9510805569477;64590000
94356556;9510996653804;38550000
94356564;9510999529900;64655000
94356580;9510999532536;64655000
94356599;9510998030812;64700000
94356602;9510994634691;65680000
94356610;0010400772245;76956000
94356629;9510997156464;75280000
94356637;9510999516417;48790000
94356645;5060360115179;29398000
94356653;9510997551762;84925000
94356661;9510999136770;83190000
94356670;9510996406548;59214000
94356688;9510999269223;39580000
94356696;9510138352421;29930010
94356700;9510999446290;99001959
94356718;9510998986860;89887000
94356726;9510998234060;89535000
94356734;9510991643720;35570001
94356742;9510998565333;56580000
94356750;9510999275894;96780010
94356777;9510999290770;38550000
94356785;9510998743371;39492000
09825878;9501491671183;77635000
94356793;9501148086011;39540000
94356807;9510997389051;97501500
94356815;9510999040668;47200000
94356823;9510997384254;97501500
20194889;8590600239148;97400000
27679217;2100990075605;58395000
94356840;9510641756920;38650000
94356858;9510999263888;95190000
94356874;9502031601728;58970000
94356882;9510998104522;29960000
94356890;9510215357962;38295000
94356904;9510998475504;39390000
94356912;9132190031400;79710000
94356920;9510999023739;37280000
94356939;9510999544542;75855000
94356947;8570760343390;96890000
94356955;9510998995508;39320000
14660806;9500416380800;96908000
94356963;9510998986517;98600000
94356980;9510999650814;65525000
94356998;7210930099112;85980000
94357005;9510997638965;39363000
94357013;9510997554273;84925000
94357021;9510999677003;76932000
94357030;9510997533357;96640000
94357048;9510997978553;29960000
94357064;9510998900302;98600000
94357099;9510999496718;35606000
94357102;9510997179758;89251000
94357110;9510309722150;99890000
94357129;9510999686258;47800001
94357137;9510996476830;84925000
94357145;9510999082905;17710000
94357153;9510992913585;79420000
94357161;9510999550194;59840000
94357170;9510999533184;98230000
94357188;9510999241990;76870001
94357200;9510997960930;83800000
49584189;7192001011504;88570000
94357226;9510999546839;96600000
94357234;9510725447524;29960000
94357242;0011801104187;76887000
94357250;9510999055932;35680001
94357269;9510994318420;79680000
94357277;9510999299483;78810000
94357285;9500179988777;98465000
94357293;9510999410937;36700001
94357307;9510999248811;68390000
94357315;9510994390024;79680000
94357323;9510998769338;17830000
94357331;9510216160100;68515000
94357340;9510999215301;96685000
12069701;8660400045029;98895000
94357358;9510997468199;79800002
94357366;9510998414203;58119000
94357374;9510996363555;42800929
94357382;9510999366776;79140000
94357390;9510564880389;78550001
94357404;9510999516689;44960000
94357439;4441620146480;35280000
94357447;9510998146284;68638000
94357455;9510723577820;78540000
94357463;9510998744343;99700010
94357471;9510808222567;65888000
94357480;9510998699615;57200002
94357498;9999624560809;78563000
94357501;9999623433234;78563000
94357510;9999625942020;78563000
94357528;9510212609243;77714000
94357536;9510999519351;58187000
94357544;9510993936228;75680001
94357552;9510058820203;68575000
94357560;9501578781546;68005000
94357579;9510805440865;79150000
94357587;9510725333863;96780010
94357595;9501909209830;48601000
94357609;9510998912238;39868000
94357617;9510992836572;44580000
94357633;9510999405933;85275000
94357650;9510999103333;48840000
94357668;9510723377146;99900000
94357676;9510998411611;19470000
94357684;8710520492476;99001959
94357692;9510999025863;36810000
94357706;8691040186788;99900000
94357714;9510990153850;73830000
94357722;9510991527142;89580000
94357749;9510999318372;89199000
94357757;9510999256911;96570000
94357765;9510999421548;48880000
94357773;9510999601600;64793000
94357781;9510999398465;35680001
94357790;9510991637401;98760000
94357811;9510999597077;64793000
94357820;9510991573179;37615000
94357838;8691550505802;97900000
94357846;9501228537634;55650002
94357854;9510993961257;37945000
94357862;5110130009814;28360000
94357889;9510990809772;48601000
94357897;9510996497837;37250000
94357900;9510998527679;19470000
94357919;9510805349949;36190000
94357927;9510997350600;99500000
94357935;9510998257787;77665000
94357943;9510993888231;35500001
94357951;9510999069801;49800000
94357960;9999382680464;98940000
94357978;9510999356975;38740001
94357986;9510998503575;83880000
94357994;9510999520600;37948000
94358001;9510562523287;83750000
94358028;7050200280027;83750000
94358036;9501902097327;35340000
94358044;9501902097599;35340000
94358052;9510999066896;38740001
94358060;9501902097246;35340000
94358079;9501902096940;35340000
94358087;9510997647018;84500001
94358095;9501902097408;35340000
94358109;9501902097165;35340000
94358117;9501902096606;35340000
94358125;9510999065148;49800000
94358133;9501902096789;35340000
94358141;9510990945285;85990000
94358150;9510995909910;35001959
94358168;9510999197133;47630000
94358176;9510999028374;39500000
94358184;9510999079874;49800000
94358192;9999382723295;98940000
94358206;9510997237200;39517000
94358214;9510999401865;48880000
94358222;9501141612095;69390000
94358230;8672170226400;98940000
94358249;9510996736173;38570000
94358257;9510999075534;72930000
94358265;9510999583955;89300001
94358273;9510999327959;48760000
94358281;9510991686615;89980000
94358290;9510646131260;83190000
94358303;9510993121852;84570000
94358311;9510991347080;38880000
94358320;9510998824886;35220000
94358338;9510991833421;79720000
94358346;9510999300082;49690000
94358354;9510999187251;38170000
94358362;9510646110000;83190000
94358370;9510563587890;58120000
94358389;9510999147977;83870000
94358397;9510999028706;98940000
94358400;9510999398708;37795000
94358419;9510999046275;37190000
94358427;9510999703012;49480000
94358443;9510998670200;29950000
94358451;9510994481500;35685000
18170706;9500250909050;36560000
94358460;9510998126097;47970000
14632691;8671360183760;97195000
94358478;9510999291903;85585000
94358486;9510998811636;58550000
94358494;9501574326950;38785000
94358508;8161240187917;89280001
94358516;9510999216294;37490000
94358532;9510998334609;85585000
94358567;9510997824912;18255000
94358575;9510999601953;35603000
94358583;9510999359729;85801000
94358591;9510999624570;56300990
94358605;9510808496004;87260000
94358613;9510804880110;99430000
94358621;9510999554424;85301000
94358630;9510999213511;35680001
94358648;9501903305586;87260000
94358664;9510999209832;48430000
94358672;9510998823308;35568000
94358680;9510992639580;85585000
94358699;6321040097760;18130005
94358702;9510998494487;85960000
94358710;9510996478700;56000000
94358729;9510999076263;15115000
94358737;9510999343130;63515000
94358745;9510999623760;37922000
94358753;9510999622527;79270002
94358770;9510991642324;35570001
94358788;9510998903913;16310000
94358796;9510998830770;76420000
94358800;9510999549501;85170000
94358818;9510999027050;46470000
94358826;9510991351273;35570001
94358834;9510994390296;79680000
94358842;9510487671828;83870000
94358850;9510999554262;85710000
94358869;9510993138402;36660000
94358877;9510994390962;79680000
94358893;9510997133251;78760000
94358907;9510995020301;86700005
94358915;9510990631779;18550001
94358923;9510807988191;88820000
94358931;9510998008566;47970000
94358940;9510999271716;36955000
94359237;9510999299300;48520000
42025095;8600261090704;96600000
94358958;9510998420521;64308000
94358966;9510994264908;79680000
94358974;9510999265660;48455000
94358982;9510058849600;68575000
94358990;9510994265475;79680000
94359008;9510058813843;68575000
94359016;8153900075103;89860000
94359032;9510998360600;89170000
94359040;9510999464000;48800000
94359059;4342800070484;37002000
94359067;9303000185626;76690000
94359075;9510995644437;76420000
94359083;9510999371346;56950000
94359091;9510998159858;65750000
94359105;9510997429886;89620000
94359113;9510999411070;56950000
94359121;9510997747403;37190000
94359130;9510997772858;37175000
94359148;9510998241511;37190000
94359156;9510997774982;37175000
94359164;9510999036474;37190000
94359172;9510998482390;46280000
94359180;9510996379982;85998000
94359199;9510801840397;79700000
94359202;9510996177689;64745000
94359210;9510999420223;56950000
94359229;0000275876992;69373000
94359245;9510996396801;85998000
94359253;9510999283560;48900002
64496244;8150630010668;89880000
94359261;9510998947023;38805000
94359270;9501739248142;36225000
94359288;9510804042840;76857000
94359296;9510990786977;89870000
94359300;9510999103252;89700001
94359318;9510999510990;85275000
94359326;9510998924244;85275000
94359342;9510999592350;85685000
94359350;9510998846340;39870000
94359369;9510999252410;89700001
94359377;9510998084238;47900000
94359385;9500416194691;89700001
94359393;9510999406743;56950000
94359407;9510998650012;89700001
94359415;9510999258370;36300001
94359423;9510998531862;39870000
94359440;9510999389989;46820000
94359458;9510992968568;37300020
94359466;6010710055332;15718000
94359474;9510999529314;85170000
94359482;9510994709020;72800010
94359490;9510134483548;79150000
94359504;9510998648034;12180000
94359512;8030490012287;88295000
94359520;9510998851930;69373000
94359539;9510999520953;35624000
94359555;2650390215470;49500001
94359563;9510998002444;75550000
94359571;7080380513497;83750000
94359580;9510807750020;79900001
94359598;9510809698778;37890000
94359601;9510998293902;79170000
94359610;9510999031910;29843000
94359628;9501904955908;76970000
94359636;9510998595593;79500000
94359644;9510998092761;64613000
94359652;9510998949239;76680000
93888562;9510809844693;39527000
94359679;0000354424452;85680000
94359687;9510995660807;76540000
94359695;9510995399106;85960000
94359709;9510999009230;29800000
94359717;9510999264930;76540000
94359725;9510805456435;78795000
94359733;9510999314547;76490000
94359750;9510999687572;35300001
72090960;9500684728321;76235000
94359768;9510999638792;89108000
78930170;9501491362121;76420000
94359784;9510997363842;35900001
94359792;9510999370021;75800001
94359806;9510999272879;39895000
94359814;9510566343364;77675000
94359822;9510999531807;46165000
94359830;9510993228061;79500000
94359857;9501651997293;37468000
94359865;9510999173110;47690000
94359890;8071090069393;96330000
94359903;9510998590605;12180000
94359911;9510996334539;29970000
94359920;9510999278486;78885000
94359938;0010740633398;76934000
94359946;9510999038507;37190000
94359962;9510999040404;37190000
94359970;9510992017903;37150000
94359997;9510138353665;76680000
94360006;9510999158588;47690000
94360014;9510999092706;46575000
94360022;9510999132600;47300000
94360030;9510998914605;79570000
94360049;9510998941335;75900001
70169918;8150120109791;89830000
94360057;9510721859658;77708000
94360065;9510999532293;47450000
94360073;9510999184740;46400000
94360081;9510998640300;85880000
94360090;9510997674686;75400001
94360103;9510996293670;76960002
94360111;9510999072195;75970000
94360120;9510999272798;46400000
94360138;9510998242402;48500000
94360146;9510999559655;46100000
94360154;9510999335030;38001959
94360162;9510999514988;44655000
94360170;9510999133160;46100000
94360189;9999977863902;78530000
94360200;9510998640998;48500000
94360219;9510999473262;48800000
94360227;9510999131035;46100000
94360235;9510998919917;76630000
94360243;9510130320261;45745000
94360278;9510998745587;47640000
94360286;9510999321594;49570000
94360294;9501147970147;49540000
94360316;9510997908261;56300990
94360324;9510999531211;46165000
94360332;9500922897447;29960000
34272011;8520740607980;95785000
94360359;9510997810105;98590000
94360375;9510998576106;29720000
94360391;9510995671752;45200005
94360456;9510213997603;37589000
94360464;9510999298169;37578000
94360472;9500415017788;37590000
94360480;9510991619500;37245000
94360499;9510999211900;37280000
94360510;9510999352040;37235000
94360529;9510999155996;58170000
94360537;9510303753495;39703000
94360545;9510997980450;39740000
94360553;9510998966834;35001959
94360561;9510998953180;35001959
94360570;9510999054537;58230000
54094216;0000275169455;36950000
50137719;0000193754970;79680000
14373653;4341320032802;37910000
25825364;4342300098730;37970000
25273655;4380730011980;37810000
39790924;5020900001834;29725000
03204774;6110340040220;15823000
34146610;6351970002307;12209000
03975177;7120940103321;86400000
14471957;7121320010150;86310000
46073396;7213600028790;85933000
29162262;8050330017321;88410000
37428047;8080160497605;89201000
19752792;8151950399187;89899000
26437554;8160430192406;89340000
38779137;8160780094407;89430000
17422159;8650280072005;98200000
15796612;8692870077570;98380000
33239452;8720320087963;99450000
10243194;9500171528971;95240000
52116980;9500503731849;37430000
76448339;9501731907139;78850000
30668131;4461730024888;37516000
77953860;9999893345370;37910000
94295280;9510807894537;47850000
94360588;9510999579338;47220000
94360596;9510999580425;47220000
94360600;9510999581820;47220000
94360618;9510999511962;47220000
94360626;9510999565469;47220000
94360634;9510999519513;47220000
28373715;9510996660177;59665000
12474436;9510996657036;59665000
94360650;9510999603735;47150000
33403953;6040110009066;14780970
94360669;9510997627505;88475000
15760278;8570330544457;95500000
22486755;8521710001161;95785000
08673519;9500763244348;85225000
94360685;9510999572325;48565000
94360693;9510999518118;48790000
94360707;9510998717370;12260000
94360723;9510999669914;58798000
94360731;9510999324933;44970000
94360740;9510999321160;44970000
94360758;9510998240469;58840000
94360766;9510642075277;75340000
63254530;0000431251302;77483000
94360774;8110680107580;88930000
94360782;9510999579923;48880000
94360790;9510999489428;46650000
94360804;9510998363030;99725000
94360812;9510999420908;46650000
94360820;9510999163239;62823000
94360839;9510990296376;64705000
94360847;9510138312632;39527000
94360855;9510993981797;38400010
94360863;9510997995130;39490000
94360871;9510996064809;78250000
94360880;9510998227950;46980000
94360898;9510991537539;85440000
94360901;9510999630031;44500000
94360910;9510996065708;78250000
94360928;9510999617280;44960000
94360936;9510990462306;97200000
94360952;9510993836940;38320000
94360960;9510998890676;15760000
94360979;9510999324267;47650000
94360987;9510992288508;29490000
94360995;9510997800061;38760000
94361002;9510994647408;99530000
94361010;9510999753540;48790000
94361029;9510999680993;65740000
94361037;9510998765774;79430000
94361053;9510997506627;38720000
94361061;9510993361063;79490000
94361070;9510999123792;58765000
94361088;9510998348235;99830000
94361096;9510998866023;29260000
94361100;9510999528423;38540000
94361118;9510990949191;55395000
94361126;8682130054440;98450000
94361134;9510999643796;58910000
29312507;8520820092379;95150000
94361142;9510999624813;14955000
94361169;9510998208905;85601000
94361177;9510993598829;86770000
94361185;8682130053206;98450000
94361193;9510999465596;59215000
94361207;9510998456208;75480000
94361215;9510994552539;86760000
94361223;9510999606246;48850000
94361231;9510999554505;87400000
94361240;9510998201803;86930000
94361258;9510806266192;88920000
94361266;9510999705570;56300990
94361274;9510999048723;96490000
94361282;9510996907407;79002000
94361290;9510301044853;99400000
94361304;9510647877282;87900000
94361312;9510999487808;29930010
94361320;9510999110623;79480000
94361339;9510996398693;36512000
94361347;9510999294171;38790000
94361355;9510999612211;45177000
94361363;9510999488707;97420000
94361371;9510999476440;98240000
94361380;9510999603492;46220000
94361398;9510999641661;98580000
94361401;9510997074140;75570000
94361410;9510994019270;59550000
94361436;9510998791422;95863000
94361444;9510809551670;64860000
94361452;9510996303579;85575000
18114318;4400270006550;36546000
94361460;9510647844279;58120000
94361479;9510998823138;75650000
94361487;9510992814684;58640000
94361495;1440100128407;61700000
94361509;9510999537929;38200001
94361517;9510998256977;76916000
94361525;9510995699258;85960000
94361533;9510999478060;38790000
94361541;9510998914010;65380000
94361568;0000354862131;99345000
94361576;9510999642471;65380000
94361584;9510999273840;75955000
94361592;9510568456476;58120000
94361606;9501814992774;56200000
94361614;9510999475478;98780001
94361622;9510999612726;65365000
94361630;9510994382277;78195000
94361649;9510999610006;65295000
94361657;9510998589275;88570000
94181756;9510995778557;35610000
94361673;8711090004851;99140000
94361681;9510999639764;85525000
94361690;9510999390804;88548000
94361703;9510999787798;15550000
94361711;9510998878030;58390000
94361720;9510999598391;15550000
94361738;9510807434536;88570000
94361746;0000431164248;77910000
94361754;9510998990620;99155000
46219455;0000437100160;16980000
94361762;9510999312250;96930000
94361770;9510723680590;38540000
94361789;9510999160213;48500000
94361797;9510998431485;46580000
94361819;9510999387935;96570000
94361827;9510998396558;78655000
94361835;9510994838424;84660000
94361843;9510999416978;96178000
94361851;9510994466454;88430000
94361860;9510999589210;46580000
94361886;9510999740210;56300990
94361894;9510999585222;97200000
94361908;9510998442681;97970000
94361916;9510997844271;37310000
94361924;9510569267286;45120000
94361932;9510995375436;78310000
94361940;9510729436063;96590000
94361959;9510998912823;56210000
94361967;9510999379754;96810002
94361975;9510999309977;38770000
39078450;7050200939630;84935000
94361983;9011642363225;78310000
94361991;9510998307989;39745000
39007715;8130870312598;88570000
94362009;9510218888500;95240000
94362017;9510804776053;99345000
94362025;9510999386963;45695000
94362033;9510999645225;64750000
94362041;9510999742182;46900000
94362050;9510993784100;57320000
94362068;9510992037181;76888000
94362076;9501144009802;62655000
94362084;9510999652949;64748000
94362092;9510999650067;64748000
94362106;9510304775670;38295000
94362114;9510999648674;64748000
94362122;9510994566165;78528000
94362130;9510806061035;98770000
94362149;9510999648755;45360000
94362157;9510999484035;99400000
94362165;9510999745955;88270000
94362173;9510999636900;55310000
94362181;9510995873207;38295000
94362190;9510996892388;57300005
94362203;9510997921950;57320000
82683638;9999388764295;77740000
94362220;9510994953878;57300005
94362238;9510999258884;75503010
94362246;9510999186794;76255000
94362254;9510993777405;57300005
94362262;9510999167307;96810002
94362270;9510999388311;47760000
94362289;9510993844706;57300005
94362297;9510999468854;49810000
94362300;9510993783219;57300005
94362319;9510994601335;57300005
68050780;8580480056308;95820000
94362335;9510994600010;57300005
94362343;9510998942226;56355000
94362351;9999036387904;62570000
94362360;9510998887020;58610000
94362378;9510999749780;56300990
94362386;9510999650300;45365000
94362394;9510999502203;28010000
94362408;9510999268332;36955000
94362416;9510808648890;11900000
94362424;9510998389853;11900000
94362432;9510999505997;97700010
94362440;9510993293041;12490000
94362459;9510999747737;48455000
94362467;9510998745404;78800000
94362475;9510998909288;11800000
94362483;9510997819595;55270000
94362491;9510727720899;95240000
94362505;9510808647223;78640000
94362513;9510999464514;55280000
94362521;1780200235826;59355000
94362530;9510999777997;65295000
94362548;9510999378278;29745000
94362556;9510999185399;46400000
94362564;9510999682260;18270001
94362572;9510997596863;62580000
94362599;9510998554994;56700000
94362602;9510998808090;38295000
94362610;9510998282200;97800000
94362629;9510997598211;62580000
94362637;9510999647600;64748000
94362645;9510999792104;64750000
94362653;9510999783962;69280000
94362661;9510997455291;62580000
94362670;9510998806209;38295000
94362688;9510999241485;37148000
94362700;9510998977100;38400010
94362718;9510999481605;56220000
94362726;9510999688897;18255000
94362734;9510999468005;29830000
94362742;9510992379309;79280000
94362750;9510803948152;85730000
94362769;9510998992088;84620000
94362777;9510999469400;96810002
94362785;9510991932837;45120000
94362793;9510999470751;29830000
94362807;9510999428550;38540000
94362815;9510999503510;45120000
94362823;9510999454632;35530000
94362840;9510992922223;79500000
94362858;9510997607148;68524000
94362866;9510999376810;39190000
94362874;9510999689354;58960000
94362882;9500335261505;83600959
94362890;9510994648218;99530000
94362904;9510999737260;46470000
94362912;9510215329837;38295000
94362920;9510998118906;55190001
94362939;9510999311106;39663000
94362947;9510998259135;64395000
94362955;9510998353158;18255000
94362963;9510999107169;48430000
94362971;9510998056617;87910000
94362998;9510998225664;84635000
94363005;9510998953694;99560000
94363013;9510999406239;75860000
94363021;9510726887706;69360000
94363030;0010311219087;76950000
94363048;9510999513159;48790000
94363056;9510998772800;75180000
94363072;9510997155069;98130000
94363080;9510999402756;29930010
94363099;9510999652604;29795000
